,date,elev,unit,elevft
1012,2015-10-10,1278.4518579999842,ft,4194.39585958
1013,2015-10-11,1278.457953999984,ft,4194.41585958
1014,2015-10-12,1278.457953999984,ft,4194.41585958
1015,2015-10-13,1278.4518579999842,ft,4194.39585958
1016,2015-10-14,1278.4488099999842,ft,4194.38585958
1017,2015-10-15,1278.4488099999842,ft,4194.38585958
1018,2015-10-16,1278.4488099999842,ft,4194.38585958
1019,2015-10-17,1278.4305219999842,ft,4194.325859580001
1020,2015-10-18,1278.4396659999843,ft,4194.3558595800005
1021,2015-10-19,1278.4518579999842,ft,4194.39585958
1022,2015-10-20,1278.4792899999843,ft,4194.485859580001
1023,2015-10-21,1278.470145999984,ft,4194.45585958
1024,2015-10-22,1278.457953999984,ft,4194.41585958
1025,2015-10-23,1278.4488099999842,ft,4194.38585958
1026,2015-10-24,1278.4274739999842,ft,4194.3158595800005
1027,2015-10-25,1278.4274739999842,ft,4194.3158595800005
1028,2015-10-26,1278.4274739999842,ft,4194.3158595800005
1029,2015-10-27,1278.4274739999842,ft,4194.3158595800005
1030,2015-10-28,1278.4152819999842,ft,4194.2758595800005
1031,2015-10-29,1278.4305219999842,ft,4194.325859580001
1032,2015-10-30,1278.4183299999843,ft,4194.285859580001
1033,2015-10-31,1278.381753999984,ft,4194.16585958
1034,2015-11-01,1278.400041999984,ft,4194.22585958
1035,2015-11-02,1278.4396659999843,ft,4194.3558595800005
1036,2015-11-03,1278.4091859999842,ft,4194.25585958
1037,2015-11-04,1278.4396659999843,ft,4194.3558595800005
1038,2015-11-05,1278.4030899999843,ft,4194.235859580001
1039,2015-11-06,1278.4030899999843,ft,4194.235859580001
1040,2015-11-07,1278.3756579999842,ft,4194.14585958
1041,2015-11-08,1278.3878499999842,ft,4194.18585958
1042,2015-11-09,1278.3848019999841,ft,4194.17585958
1043,2015-11-10,1278.4122339999842,ft,4194.26585958
1044,2015-11-11,1278.3787059999843,ft,4194.155859580001
1045,2015-11-12,1278.3756579999842,ft,4194.14585958
1046,2015-11-13,1278.381753999984,ft,4194.16585958
1047,2015-11-14,1278.3848019999841,ft,4194.17585958
1048,2015-11-15,1278.3665139999844,ft,4194.115859580001
1049,2015-11-16,1278.4549059999842,ft,4194.405859580001
1050,2015-11-17,1278.360417999984,ft,4194.09585958
1051,2015-11-18,1278.3665139999844,ft,4194.115859580001
1052,2015-11-19,1278.3543219999842,ft,4194.075859580001
1053,2015-11-20,1278.3756579999842,ft,4194.14585958
1054,2015-11-21,1278.360417999984,ft,4194.09585958
1055,2015-11-22,1278.363465999984,ft,4194.1058595800005
1056,2015-11-23,1278.3756579999842,ft,4194.14585958
1057,2015-11-24,1278.3787059999843,ft,4194.155859580001
1058,2015-11-25,1278.381753999984,ft,4194.16585958
1059,2015-11-26,1278.3726099999842,ft,4194.13585958
1060,2015-11-27,1278.3726099999842,ft,4194.13585958
1061,2015-11-28,1278.3787059999843,ft,4194.155859580001
1062,2015-11-29,1278.3695619999842,ft,4194.12585958
1063,2015-11-30,1278.360417999984,ft,4194.09585958
1064,2015-12-01,1278.360417999984,ft,4194.09585958
1065,2015-12-02,1278.360417999984,ft,4194.09585958
1066,2015-12-03,1278.360417999984,ft,4194.09585958
1067,2015-12-04,1278.363465999984,ft,4194.1058595800005
1068,2015-12-05,1278.357369999984,ft,4194.08585958
1069,2015-12-06,1278.357369999984,ft,4194.08585958
1070,2015-12-07,1278.3543219999842,ft,4194.075859580001
1071,2015-12-08,1278.357369999984,ft,4194.08585958
1072,2015-12-09,1278.360417999984,ft,4194.09585958
1073,2015-12-10,1278.3512739999842,ft,4194.0658595800005
1074,2015-12-11,1278.363465999984,ft,4194.1058595800005
1075,2015-12-12,1278.3665139999844,ft,4194.115859580001
1076,2015-12-13,1278.3482259999842,ft,4194.05585958
1077,2015-12-14,1278.3726099999842,ft,4194.13585958
1078,2015-12-15,1278.3848019999841,ft,4194.17585958
1079,2015-12-16,1278.3787059999843,ft,4194.155859580001
1080,2015-12-17,1278.360417999984,ft,4194.09585958
1081,2015-12-18,1278.363465999984,ft,4194.1058595800005
1082,2015-12-19,1278.3665139999844,ft,4194.115859580001
1083,2015-12-20,1278.3695619999842,ft,4194.12585958
1084,2015-12-21,1278.3421299999843,ft,4194.035859580001
1085,2015-12-22,1278.381753999984,ft,4194.16585958
1086,2015-12-23,1278.4305219999842,ft,4194.325859580001
1087,2015-12-24,1278.3756579999842,ft,4194.14585958
1088,2015-12-25,1278.4274739999842,ft,4194.3158595800005
1089,2015-12-26,1278.433569999984,ft,4194.33585958
1090,2015-12-27,1278.3756579999842,ft,4194.14585958
1091,2015-12-28,1278.3756579999842,ft,4194.14585958
1092,2015-12-29,1278.3726099999842,ft,4194.13585958
1093,2015-12-30,1278.3665139999844,ft,4194.115859580001
1094,2015-12-31,1278.3848019999841,ft,4194.17585958
1095,2016-01-01,1278.381753999984,ft,4194.16585958
1096,2016-01-02,1278.3756579999842,ft,4194.14585958
1097,2016-01-03,1278.3726099999842,ft,4194.13585958
1098,2016-01-04,1278.3726099999842,ft,4194.13585958
1099,2016-01-05,1278.3726099999842,ft,4194.13585958
1100,2016-01-06,1278.3756579999842,ft,4194.14585958
1101,2016-01-07,1278.393945999984,ft,4194.20585958
1102,2016-01-08,1278.421377999984,ft,4194.29585958
1103,2016-01-09,1278.4030899999843,ft,4194.235859580001
1104,2016-01-10,1278.396993999984,ft,4194.21585958
1105,2016-01-11,1278.3878499999842,ft,4194.18585958
1106,2016-01-12,1278.3848019999841,ft,4194.17585958
1107,2016-01-13,1278.381753999984,ft,4194.16585958
1108,2016-01-14,1278.3787059999843,ft,4194.155859580001
1109,2016-01-15,1278.381753999984,ft,4194.16585958
1110,2016-01-16,1278.3756579999842,ft,4194.14585958
1111,2016-01-17,1278.381753999984,ft,4194.16585958
1112,2016-01-18,1278.3848019999841,ft,4194.17585958
1113,2016-01-19,1278.3726099999842,ft,4194.13585958
1114,2016-01-20,1278.4091859999842,ft,4194.25585958
1115,2016-01-21,1278.400041999984,ft,4194.22585958
1116,2016-01-22,1278.4030899999843,ft,4194.235859580001
1117,2016-01-23,1278.400041999984,ft,4194.22585958
1118,2016-01-24,1278.4122339999842,ft,4194.26585958
1119,2016-01-25,1278.4152819999842,ft,4194.2758595800005
1120,2016-01-26,1278.4122339999842,ft,4194.26585958
1121,2016-01-27,1278.4122339999842,ft,4194.26585958
1122,2016-01-28,1278.400041999984,ft,4194.22585958
1123,2016-01-29,1278.400041999984,ft,4194.22585958
1124,2016-01-30,1278.4244259999841,ft,4194.30585958
1125,2016-01-31,1278.433569999984,ft,4194.33585958
1126,2016-02-01,1278.5158659999843,ft,4194.6058595800005
1127,2016-02-02,1278.421377999984,ft,4194.29585958
1128,2016-02-03,1278.4183299999843,ft,4194.285859580001
1129,2016-02-04,1278.4152819999842,ft,4194.2758595800005
1130,2016-02-05,1278.4152819999842,ft,4194.2758595800005
1131,2016-02-06,1278.4152819999842,ft,4194.2758595800005
1132,2016-02-07,1278.4183299999843,ft,4194.285859580001
1133,2016-02-08,1278.4152819999842,ft,4194.2758595800005
1134,2016-02-09,1278.421377999984,ft,4194.29585958
1135,2016-02-10,1278.4152819999842,ft,4194.2758595800005
1136,2016-02-11,1278.4183299999843,ft,4194.285859580001
1137,2016-02-12,1278.4152819999842,ft,4194.2758595800005
1138,2016-02-13,1278.4183299999843,ft,4194.285859580001
1139,2016-02-14,1278.4091859999842,ft,4194.25585958
1140,2016-02-15,1278.4305219999842,ft,4194.325859580001
1141,2016-02-16,1278.421377999984,ft,4194.29585958
1142,2016-02-17,1278.4152819999842,ft,4194.2758595800005
1143,2016-02-18,1278.4122339999842,ft,4194.26585958
1144,2016-02-19,1278.4244259999841,ft,4194.30585958
1145,2016-02-20,1278.4457619999841,ft,4194.37585958
1146,2016-02-21,1278.436617999984,ft,4194.34585958
1147,2016-02-22,1278.4457619999841,ft,4194.37585958
1148,2016-02-23,1278.4396659999843,ft,4194.3558595800005
1149,2016-02-24,1278.4274739999842,ft,4194.3158595800005
1150,2016-02-25,1278.433569999984,ft,4194.33585958
1151,2016-02-26,1278.433569999984,ft,4194.33585958
1152,2016-02-27,1278.436617999984,ft,4194.34585958
1153,2016-02-28,1278.4305219999842,ft,4194.325859580001
1154,2016-02-29,1278.4305219999842,ft,4194.325859580001
1155,2016-03-01,1278.4244259999841,ft,4194.30585958
1156,2016-03-02,1278.4244259999841,ft,4194.30585958
1157,2016-03-03,1278.4274739999842,ft,4194.3158595800005
1158,2016-03-04,1278.433569999984,ft,4194.33585958
1159,2016-03-05,1278.421377999984,ft,4194.29585958
1160,2016-03-06,1278.421377999984,ft,4194.29585958
1161,2016-03-07,1278.4396659999843,ft,4194.3558595800005
1162,2016-03-08,1278.4427139999843,ft,4194.365859580001
1163,2016-03-09,1278.4396659999843,ft,4194.3558595800005
1164,2016-03-10,1278.4244259999841,ft,4194.30585958
1165,2016-03-11,1278.4305219999842,ft,4194.325859580001
1166,2016-03-12,1278.4488099999842,ft,4194.38585958
1167,2016-03-13,1278.433569999984,ft,4194.33585958
1168,2016-03-14,1278.4670979999842,ft,4194.445859580001
1169,2016-03-15,1278.4488099999842,ft,4194.38585958
1170,2016-03-16,1278.4457619999841,ft,4194.37585958
1171,2016-03-17,1278.4488099999842,ft,4194.38585958
1172,2016-03-18,1278.4549059999842,ft,4194.405859580001
1173,2016-03-19,1278.4457619999841,ft,4194.37585958
1174,2016-03-20,1278.4396659999843,ft,4194.3558595800005
1175,2016-03-21,1278.433569999984,ft,4194.33585958
1176,2016-03-22,1278.4457619999841,ft,4194.37585958
1177,2016-03-23,1278.4274739999842,ft,4194.3158595800005
1178,2016-03-24,1278.4244259999841,ft,4194.30585958
1179,2016-03-25,1278.433569999984,ft,4194.33585958
1180,2016-03-26,1278.4396659999843,ft,4194.3558595800005
1181,2016-03-27,1278.4152819999842,ft,4194.2758595800005
1182,2016-03-28,1278.470145999984,ft,4194.45585958
1183,2016-03-29,1278.4396659999843,ft,4194.3558595800005
1184,2016-03-30,1278.4457619999841,ft,4194.37585958
1185,2016-03-31,1278.457953999984,ft,4194.41585958
1186,2016-04-01,1278.457953999984,ft,4194.41585958
1187,2016-04-02,1278.4518579999842,ft,4194.39585958
1188,2016-04-03,1278.4488099999842,ft,4194.38585958
1189,2016-04-04,1278.4549059999842,ft,4194.405859580001
1190,2016-04-05,1278.457953999984,ft,4194.41585958
1191,2016-04-06,1278.4549059999842,ft,4194.405859580001
1192,2016-04-07,1278.4488099999842,ft,4194.38585958
1193,2016-04-08,1278.4488099999842,ft,4194.38585958
1194,2016-04-09,1278.4274739999842,ft,4194.3158595800005
1195,2016-04-10,1278.4396659999843,ft,4194.3558595800005
1196,2016-04-11,1278.4488099999842,ft,4194.38585958
1197,2016-04-12,1278.4457619999841,ft,4194.37585958
1198,2016-04-13,1278.433569999984,ft,4194.33585958
1199,2016-04-14,1278.4457619999841,ft,4194.37585958
1200,2016-04-15,1278.4945299999843,ft,4194.535859580001
1201,2016-04-16,1278.5158659999843,ft,4194.6058595800005
1202,2016-04-17,1278.461001999984,ft,4194.42585958
1203,2016-04-18,1278.4518579999842,ft,4194.39585958
1204,2016-04-19,1278.4518579999842,ft,4194.39585958
1205,2016-04-20,1278.4488099999842,ft,4194.38585958
1206,2016-04-21,1278.4488099999842,ft,4194.38585958
1207,2016-04-22,1278.4030899999843,ft,4194.235859580001
1208,2016-04-23,1278.4670979999842,ft,4194.445859580001
1209,2016-04-24,1278.457953999984,ft,4194.41585958
1210,2016-04-25,1278.4488099999842,ft,4194.38585958
1211,2016-04-26,1278.5128179999842,ft,4194.59585958
1212,2016-04-27,1278.457953999984,ft,4194.41585958
1213,2016-04-28,1278.4518579999842,ft,4194.39585958
1214,2016-04-29,1278.4457619999841,ft,4194.37585958
1215,2016-04-30,1278.473193999984,ft,4194.46585958
1216,2016-05-01,1278.3908979999842,ft,4194.195859580001
1217,2016-05-02,1278.4457619999841,ft,4194.37585958
1218,2016-05-03,1278.4457619999841,ft,4194.37585958
1219,2016-05-04,1278.4396659999843,ft,4194.3558595800005
1220,2016-05-05,1278.4305219999842,ft,4194.325859580001
1221,2016-05-06,1278.4030899999843,ft,4194.235859580001
1222,2016-05-07,1278.436617999984,ft,4194.34585958
1223,2016-05-08,1278.4152819999842,ft,4194.2758595800005
1224,2016-05-09,1278.473193999984,ft,4194.46585958
1225,2016-05-10,1278.457953999984,ft,4194.41585958
1226,2016-05-11,1278.4427139999843,ft,4194.365859580001
1227,2016-05-12,1278.421377999984,ft,4194.29585958
1228,2016-05-13,1278.433569999984,ft,4194.33585958
1229,2016-05-14,1278.4274739999842,ft,4194.3158595800005
1230,2016-05-15,1278.470145999984,ft,4194.45585958
1231,2016-05-16,1278.4518579999842,ft,4194.39585958
1232,2016-05-17,1278.421377999984,ft,4194.29585958
1233,2016-05-18,1278.421377999984,ft,4194.29585958
1234,2016-05-19,1278.4030899999843,ft,4194.235859580001
1235,2016-05-20,1278.4457619999841,ft,4194.37585958
1236,2016-05-21,1278.4305219999842,ft,4194.325859580001
1237,2016-05-22,1278.4305219999842,ft,4194.325859580001
1238,2016-05-23,1278.4396659999843,ft,4194.3558595800005
1239,2016-05-24,1278.4305219999842,ft,4194.325859580001
1240,2016-05-25,1278.4396659999843,ft,4194.3558595800005
1241,2016-05-26,1278.436617999984,ft,4194.34585958
1242,2016-05-27,1278.433569999984,ft,4194.33585958
1243,2016-05-28,1278.4305219999842,ft,4194.325859580001
1244,2016-05-29,1278.421377999984,ft,4194.29585958
1245,2016-05-30,1278.4030899999843,ft,4194.235859580001
1246,2016-05-31,1278.4244259999841,ft,4194.30585958
1247,2016-06-01,1278.4061379999844,ft,4194.245859580001
1248,2016-06-02,1278.393945999984,ft,4194.20585958
1249,2016-06-03,1278.4030899999843,ft,4194.235859580001
1250,2016-06-04,1278.4030899999843,ft,4194.235859580001
1251,2016-06-05,1278.393945999984,ft,4194.20585958
1252,2016-06-06,1278.3695619999842,ft,4194.12585958
1253,2016-06-07,1278.396993999984,ft,4194.21585958
1254,2016-06-08,1278.3726099999842,ft,4194.13585958
1255,2016-06-09,1278.381753999984,ft,4194.16585958
1256,2016-06-10,1278.3543219999842,ft,4194.075859580001
1257,2016-06-11,1278.3908979999842,ft,4194.195859580001
1258,2016-06-12,1278.3908979999842,ft,4194.195859580001
1259,2016-06-13,1278.3543219999842,ft,4194.075859580001
1260,2016-06-14,1278.3512739999842,ft,4194.0658595800005
1261,2016-06-15,1278.3756579999842,ft,4194.14585958
1262,2016-06-16,1278.400041999984,ft,4194.22585958
1263,2016-06-17,1278.363465999984,ft,4194.1058595800005
1264,2016-06-18,1278.3360339999842,ft,4194.01585958
1265,2016-06-19,1278.3908979999842,ft,4194.195859580001
1266,2016-06-20,1278.3421299999843,ft,4194.035859580001
1267,2016-06-21,1278.3482259999842,ft,4194.05585958
1268,2016-06-22,1278.3421299999843,ft,4194.035859580001
1269,2016-06-23,1278.3329859999842,ft,4194.00585958
1270,2016-06-24,1278.3482259999842,ft,4194.05585958
1271,2016-06-25,1278.3268899999841,ft,4193.985859580001
1272,2016-06-26,1278.3086019999841,ft,4193.92585958
1273,2016-06-27,1278.305553999984,ft,4193.91585958
1274,2016-06-28,1278.305553999984,ft,4193.91585958
1275,2016-06-29,1278.2872659999841,ft,4193.8558595800005
1276,2016-06-30,1278.293361999984,ft,4193.87585958
1277,2016-07-01,1278.3025059999843,ft,4193.905859580001
1278,2016-07-02,1278.284217999984,ft,4193.84585958
1279,2016-07-03,1278.2628819999843,ft,4193.7758595800005
1280,2016-07-04,1278.281169999984,ft,4193.83585958
1281,2016-07-05,1278.2903139999842,ft,4193.865859580001
1282,2016-07-06,1278.2903139999842,ft,4193.865859580001
1283,2016-07-07,1278.256785999984,ft,4193.75585958
1284,2016-07-08,1278.2324019999842,ft,4193.67585958
1285,2016-07-09,1278.2476419999841,ft,4193.72585958
1286,2016-07-10,1278.2781219999843,ft,4193.825859580001
1287,2016-07-11,1278.2324019999842,ft,4193.67585958
1288,2016-07-12,1278.217161999984,ft,4193.62585958
1289,2016-07-13,1278.2232579999843,ft,4193.64585958
1290,2016-07-14,1278.2110659999842,ft,4193.6058595800005
1291,2016-07-15,1278.1988739999842,ft,4193.5658595800005
1292,2016-07-16,1278.2141139999842,ft,4193.615859580001
1293,2016-07-17,1278.1866819999843,ft,4193.5258595800005
1294,2016-07-18,1278.147057999984,ft,4193.39585958
1295,2016-07-19,1278.153153999984,ft,4193.41585958
1296,2016-07-20,1278.1622979999843,ft,4193.445859580001
1297,2016-07-21,1278.1683939999841,ft,4193.46585958
1298,2016-07-22,1278.147057999984,ft,4193.39585958
1299,2016-07-23,1278.1683939999841,ft,4193.46585958
1300,2016-07-24,1278.1592499999842,ft,4193.43585958
1301,2016-07-25,1278.153153999984,ft,4193.41585958
1302,2016-07-26,1278.147057999984,ft,4193.39585958
1303,2016-07-27,1278.1287699999841,ft,4193.33585958
1304,2016-07-28,1278.144009999984,ft,4193.38585958
1305,2016-07-29,1278.1287699999841,ft,4193.33585958
1306,2016-07-30,1278.1196259999842,ft,4193.30585958
1307,2016-07-31,1278.1135299999844,ft,4193.285859580001
1308,2016-08-01,1278.1135299999844,ft,4193.285859580001
1309,2016-08-02,1278.104385999984,ft,4193.25585958
1310,2016-08-03,1278.1226739999843,ft,4193.3158595800005
1311,2016-08-04,1278.107433999984,ft,4193.26585958
1312,2016-08-05,1278.080001999984,ft,4193.17585958
1313,2016-08-06,1278.0495219999843,ft,4193.075859580001
1314,2016-08-07,1278.040377999984,ft,4193.04585958
1315,2016-08-08,1278.064761999984,ft,4193.12585958
1316,2016-08-09,1278.080001999984,ft,4193.17585958
1317,2016-08-10,1278.080001999984,ft,4193.17585958
1318,2016-08-11,1278.0190419999842,ft,4192.97585958
1319,2016-08-12,1278.0159939999842,ft,4192.96585958
1320,2016-08-13,1278.0129459999841,ft,4192.95585958
1321,2016-08-14,1277.9946579999842,ft,4192.89585958
1322,2016-08-15,1278.0098979999843,ft,4192.945859580001
1323,2016-08-16,1278.0098979999843,ft,4192.945859580001
1324,2016-08-17,1278.0068499999843,ft,4192.93585958
1325,2016-08-18,1277.9916099999841,ft,4192.88585958
1326,2016-08-19,1278.0068499999843,ft,4192.93585958
1327,2016-08-20,1277.988561999984,ft,4192.87585958
1328,2016-08-21,1277.988561999984,ft,4192.87585958
1329,2016-08-22,1277.988561999984,ft,4192.87585958
1330,2016-08-23,1277.988561999984,ft,4192.87585958
1331,2016-08-24,1277.9824659999842,ft,4192.8558595800005
1332,2016-08-25,1277.964177999984,ft,4192.79585958
1333,2016-08-26,1277.9458899999843,ft,4192.735859580001
1334,2016-08-27,1277.927601999984,ft,4192.67585958
1335,2016-08-28,1277.927601999984,ft,4192.67585958
1336,2016-08-29,1277.9580819999842,ft,4192.7758595800005
1337,2016-08-30,1277.927601999984,ft,4192.67585958
1338,2016-08-31,1277.8971219999844,ft,4192.575859580001
1339,2016-09-01,1277.8971219999844,ft,4192.575859580001
1340,2016-09-02,1277.924553999984,ft,4192.66585958
1341,2016-09-03,1277.9580819999842,ft,4192.7758595800005
1342,2016-09-04,1277.967225999984,ft,4192.80585958
1343,2016-09-05,1277.927601999984,ft,4192.67585958
1344,2016-09-06,1277.9154099999841,ft,4192.63585958
1345,2016-09-07,1277.9123619999841,ft,4192.62585958
1346,2016-09-08,1277.9032179999842,ft,4192.59585958
1347,2016-09-09,1277.9093139999843,ft,4192.615859580001
1348,2016-09-10,1277.8849299999843,ft,4192.535859580001
1349,2016-09-11,1277.8818819999842,ft,4192.5258595800005
1350,2016-09-12,1277.9519859999841,ft,4192.75585958
1351,2016-09-13,1277.936745999984,ft,4192.70585958
1352,2016-09-14,1277.8940739999841,ft,4192.5658595800005
1353,2016-09-15,1277.8971219999844,ft,4192.575859580001
1354,2016-09-16,1277.8971219999844,ft,4192.575859580001
1355,2016-09-17,1277.8727379999843,ft,4192.495859580001
1356,2016-09-18,1277.8727379999843,ft,4192.495859580001
1357,2016-09-19,1277.8788339999842,ft,4192.51585958
1358,2016-09-20,1277.8757859999841,ft,4192.50585958
1359,2016-09-21,1277.860545999984,ft,4192.45585958
1360,2016-09-22,1277.9215059999842,ft,4192.655859580001
1361,2016-09-23,1277.9397939999842,ft,4192.71585958
1362,2016-09-24,1277.967225999984,ft,4192.80585958
1363,2016-09-25,1277.9519859999841,ft,4192.75585958
1364,2016-09-26,1277.9519859999841,ft,4192.75585958
1365,2016-09-27,1277.9458899999843,ft,4192.735859580001
1366,2016-09-28,1277.9397939999842,ft,4192.71585958
1367,2016-09-29,1277.9184579999842,ft,4192.64585958
1368,2016-09-30,1277.927601999984,ft,4192.67585958
1369,2016-10-01,1277.9123619999841,ft,4192.62585958
1370,2016-10-02,1277.9123619999841,ft,4192.62585958
1371,2016-10-03,1277.9946579999842,ft,4192.89585958
1372,2016-10-04,1277.9428419999842,ft,4192.72585958
1373,2016-10-05,1277.930649999984,ft,4192.68585958
1374,2016-10-06,1277.9184579999842,ft,4192.64585958
1375,2016-10-07,1277.9123619999841,ft,4192.62585958
1376,2016-10-08,1277.927601999984,ft,4192.67585958
1377,2016-10-09,1277.9184579999842,ft,4192.64585958
1378,2016-10-10,1277.9184579999842,ft,4192.64585958
1379,2016-10-11,1277.927601999984,ft,4192.67585958
1380,2016-10-12,1277.930649999984,ft,4192.68585958
1381,2016-10-13,1277.9154099999841,ft,4192.63585958
1382,2016-10-14,1277.8940739999841,ft,4192.5658595800005
1383,2016-10-15,1277.900169999984,ft,4192.58585958
1384,2016-10-16,1277.9123619999841,ft,4192.62585958
1385,2016-10-17,1277.964177999984,ft,4192.79585958
1386,2016-10-18,1277.9336979999844,ft,4192.695859580001
1387,2016-10-19,1277.9215059999842,ft,4192.655859580001
1388,2016-10-20,1277.9093139999843,ft,4192.615859580001
1389,2016-10-21,1277.924553999984,ft,4192.66585958
1390,2016-10-22,1277.9184579999842,ft,4192.64585958
1391,2016-10-23,1277.9215059999842,ft,4192.655859580001
1392,2016-10-24,1277.860545999984,ft,4192.45585958
1393,2016-10-25,1277.9093139999843,ft,4192.615859580001
1394,2016-10-26,1277.9184579999842,ft,4192.64585958
1395,2016-10-27,1277.927601999984,ft,4192.67585958
1396,2016-10-28,1277.927601999984,ft,4192.67585958
1397,2016-10-29,1277.927601999984,ft,4192.67585958
1398,2016-10-30,1277.8971219999844,ft,4192.575859580001
1399,2016-10-31,1277.9580819999842,ft,4192.7758595800005
1400,2016-11-01,1277.9580819999842,ft,4192.7758595800005
1401,2016-11-02,1277.927601999984,ft,4192.67585958
1402,2016-11-03,1277.927601999984,ft,4192.67585958
1403,2016-11-04,1277.927601999984,ft,4192.67585958
1404,2016-11-05,1277.927601999984,ft,4192.67585958
1405,2016-11-06,1277.927601999984,ft,4192.67585958
1406,2016-11-07,1277.927601999984,ft,4192.67585958
1407,2016-11-08,1277.927601999984,ft,4192.67585958
1408,2016-11-09,1277.927601999984,ft,4192.67585958
1409,2016-11-10,1277.927601999984,ft,4192.67585958
1410,2016-11-11,1277.927601999984,ft,4192.67585958
1411,2016-11-12,1277.927601999984,ft,4192.67585958
1412,2016-11-13,1277.927601999984,ft,4192.67585958
1413,2016-11-14,1277.927601999984,ft,4192.67585958
1414,2016-11-15,1277.927601999984,ft,4192.67585958
1415,2016-11-16,1277.988561999984,ft,4192.87585958
1416,2016-11-17,1277.927601999984,ft,4192.67585958
1417,2016-11-18,1277.927601999984,ft,4192.67585958
1418,2016-11-19,1277.927601999984,ft,4192.67585958
1419,2016-11-20,1277.927601999984,ft,4192.67585958
1420,2016-11-21,1277.927601999984,ft,4192.67585958
1421,2016-11-22,1277.927601999984,ft,4192.67585958
1422,2016-11-23,1277.927601999984,ft,4192.67585958
1423,2016-11-24,1277.927601999984,ft,4192.67585958
1424,2016-11-25,1277.927601999984,ft,4192.67585958
1425,2016-11-26,1277.8971219999844,ft,4192.575859580001
1426,2016-11-27,1277.927601999984,ft,4192.67585958
1427,2016-11-28,1277.927601999984,ft,4192.67585958
1428,2016-11-29,1277.927601999984,ft,4192.67585958
1429,2016-11-30,1277.927601999984,ft,4192.67585958
1430,2016-12-01,1277.927601999984,ft,4192.67585958
1431,2016-12-02,1277.9580819999842,ft,4192.7758595800005
1432,2016-12-03,1277.927601999984,ft,4192.67585958
1433,2016-12-04,1277.927601999984,ft,4192.67585958
1434,2016-12-05,1277.988561999984,ft,4192.87585958
1435,2016-12-06,1277.988561999984,ft,4192.87585958
1436,2016-12-07,1278.0190419999842,ft,4192.97585958
1437,2016-12-08,1277.988561999984,ft,4192.87585958
1438,2016-12-09,1278.0190419999842,ft,4192.97585958
1439,2016-12-10,1278.0190419999842,ft,4192.97585958
1440,2016-12-11,1278.0495219999843,ft,4193.075859580001
1441,2016-12-12,1278.080001999984,ft,4193.17585958
1442,2016-12-13,1278.080001999984,ft,4193.17585958
1443,2016-12-14,1278.1104819999841,ft,4193.2758595800005
1444,2016-12-15,1278.140961999984,ft,4193.37585958
1445,2016-12-16,1278.140961999984,ft,4193.37585958
1446,2016-12-17,1278.2324019999842,ft,4193.67585958
1447,2016-12-18,1278.2019219999843,ft,4193.575859580001
1448,2016-12-19,1278.1714419999842,ft,4193.47585958
1449,2016-12-20,1278.1714419999842,ft,4193.47585958
1450,2016-12-21,1278.2324019999842,ft,4193.67585958
1451,2016-12-22,1278.2324019999842,ft,4193.67585958
1452,2016-12-23,1278.2019219999843,ft,4193.575859580001
1453,2016-12-24,1278.2324019999842,ft,4193.67585958
1454,2016-12-25,1278.323841999984,ft,4193.97585958
1455,2016-12-26,1278.293361999984,ft,4193.87585958
1456,2016-12-27,1278.293361999984,ft,4193.87585958
1457,2016-12-28,1278.293361999984,ft,4193.87585958
1458,2016-12-29,1278.293361999984,ft,4193.87585958
1459,2016-12-30,1278.323841999984,ft,4193.97585958
1460,2016-12-31,1278.323841999984,ft,4193.97585958
1461,2017-01-01,1278.3543219999842,ft,4194.075859580001
